"","Feature","%IncMSE","%IncMSE.pval","IncNodePurity","IncNodePurity.pval"
"149","x38550_936_83573_15_605",1.37229401399243,0.0198019801980198,0.0041184699159664,0.217821782178218
"150","x16874_548_46763_8_079",1.3716800545992,0.0099009900990099,0.128428167499874,0.0099009900990099
"151","x16341_820_59214_7_831",1.37164171390345,0.0198019801980198,0.021658508815098,0.118811881188119
"152","x14058_828_55213_6_917",1.37121605379276,0.0198019801980198,0.000565053232323244,0.396039603960396
"153","x39912_935_88376_16_201",1.37101618899429,0.0099009900990099,0.00690884705300548,0.148514851485149
"154","x39916_932_86586_16_19",1.3703046988866,0.0198019801980198,0.0190329694360902,0.0693069306930693
"155","x20327_842_53288_9_599",1.36981588396369,0.0099009900990099,0.331022415920889,0.0099009900990099
"156","x32498_815_69472_13_783",1.36977092457923,0.0396039603960396,0.0385040101840409,0.118811881188119
"157","x36485_1004_86243_14_867",1.36844886048306,0.0198019801980198,0.00998946569013341,0.207920792079208
"158","x16435_673_42359_7_876",1.36714353761884,0.0099009900990099,0.128588090840995,0.0198019801980198
"159","x38051_962_83376_15_344",1.36613851514556,0.0396039603960396,0.0251601931531532,0.207920792079208
"160","x15710_866_57873_7_541",1.3657789661686,0.0099009900990099,0.007778653989011,0.118811881188119
"161","x32766_1058_82907_13_881",1.36542629281788,0.0099009900990099,0.114504156102767,0.0099009900990099
"162","x37194_604_63974_15_115",1.36401292418695,0.0297029702970297,0.0121293391140643,0.227722772277228
"163","x34774_517_25998_14_322",1.36326596738614,0.0099009900990099,0.942309417832402,0.0099009900990099
"164","x24732_609_4845_11_833",1.36236626679811,0.0099009900990099,0.270248891649414,0.0099009900990099
"165","x7487_762_52879_4_412",1.3623454726397,0.0099009900990099,0.0481214058483177,0.0297029702970297
"166","x37714_926_81202_15_275",1.36163264296423,0.0198019801980198,6.07528571428588e-05,0.455445544554455
"167","x24591_720_59032_11_808",1.36138594306684,0.0297029702970297,0.00532926972890665,0.356435643564356
"168","x37202_1074_84579_15_078",1.35833080504938,0.0099009900990099,0.148173956920003,0.0099009900990099
